carat,cut,clarity,depth,table,price,x,y,z
0.32,2,6,85,29,867,69,74,53
0.32,2,6,74,39,867,77,79,52
0.32,2,6,88,39,867,68,72,53
0.4,2,5,78,99,867,102,105,69
0.42,1,6,60,89,867,119,122,71
0.47,3,3,87,69,867,130,127,89
0.4,4,7,74,69,868,105,111,70
0.4,4,7,100,29,868,103,105,80
0.4,4,5,76,69,868,102,108,69
0.4,4,4,83,59,868,103,105,72
0.4,4,4,72,59,868,106,110,69
0.4,2,7,79,29,868,106,109,72
0.33,3,1,88,59,868,70,73,54
0.33,2,6,91,29,868,74,77,58
0.33,3,6,77,79,868,77,81,54
0.33,2,7,80,49,868,76,78,54
0.33,4,1,71,69,868,78,80,51
0.33,3,6,72,69,868,75,78,50
0.3,3,6,88,69,868,55,59,45
0.33,2,6,85,19,868,78,79,57
0.3,2,2,87,39,605,73,75,55
0.33,2,6,88,39,868,76,79,58
0.3,2,6,92,39,868,59,62,49
0.33,3,7,71,59,868,78,80,51
0.33,3,6,89,59,868,71,74,55
0.33,3,1,86,79,868,71,75,54
0.33,3,6,87,69,868,69,72,53
0.33,4,6,80,79,868,73,75,52
0.33,4,6,82,79,868,70,75,52
0.33,2,6,76,39,868,73,77,51
0.33,3,6,77,59,868,74,78,52
0.3,2,6,88,39,605,61,65,48
0.3,3,6,86,69,868,57,60,45
0.33,2,6,85,39,868,76,78,56
0.33,2,6,88,39,868,76,79,58
0.33,2,6,90,49,868,72,77,57
0.3,2,6,89,29,868,62,63,49
0.33,4,6,96,69,868,69,75,58
0.33,2,6,83,39,868,76,77,55
0.33,2,6,86,29,868,73,76,55
0.33,2,7,85,49,868,72,75,54
0.33,2,1,89,29,868,72,75,56
0.3,2,6,88,39,605,68,91,60
0.43,2,4,79,49,868,119,122,80
0.43,2,4,91,49,868,112,115,81
0.4,2,4,86,49,868,104,106,74
0.35,2,1,83,49,868,86,89,61
0.43,4,5,90,59,869,112,118,82
0.44,2,5,88,29,869,120,122,85
0.4,1,2,104,69,869,98,95,77
0.36,2,4,91,49,869,88,86,65
0.36,3,5,53,59,869,100,96,54
0.46,2,3,81,39,870,127,133,87
0.3,2,6,88,39,605,68,65,76
0.38,2,5,91,19,870,96,100,72
0.38,2,5,90,19,870,95,97,70
0.41,2,4,80,49,870,108,111,74
0.41,2,2,79,39,870,110,114,75
0.52,3,0,98,39,870,149,142,105
0.4,2,3,74,39,870,113,107,72
0.3,2,2,62,39,605,68,113,68
0.3,4,5,72,39,871,68,104,66
0.41,4,5,106,39,871,100,105,82
0.4,4,4,83,49,871,104,108,73
0.38,4,5,83,99,871,68,94,51
0.38,4,5,56,89,871,102,105,59
0.38,4,5,56,89,871,103,108,60
0.38,2,4,74,49,871,101,104,66
0.38,4,4,70,59,871,102,104,65
0.38,4,5,55,89,871,105,108,60
0.38,1,5,102,29,871,94,98,76
0.38,2,5,72,29,871,102,107,67
0.3,2,2,84,29,605,68,70,51
0.31,2,1,78,29,871,70,73,50
0.31,2,1,89,39,871,62,65,50
0.31,2,1,93,39,871,68,65,52
0.31,2,1,91,39,871,65,67,52
0.31,2,1,87,39,871,64,66,49
0.31,2,1,83,19,871,71,72,52
0.31,2,1,79,49,871,69,73,49
0.31,2,1,85,29,871,68,70,51
0.31,2,1,75,59,871,68,72,48
0.43,3,3,86,49,871,119,114,81
0.43,3,3,70,79,871,122,116,75
0.43,3,3,73,69,871,122,119,77
0.5,0,3,154,39,871,118,106,111
0.36,4,7,84,29,872,89,91,64
0.32,4,1,97,29,872,68,71,56
0.51,4,2,85,39,872,145,148,99
0.35,2,7,80,39,872,87,89,61
0.35,2,7,76,29,872,89,92,60
0.42,2,5,88,29,872,110,113,79
0.37,2,4,86,39,872,92,95,67
0.31,2,4,89,39,872,66,63,50
0.3,2,4,88,39,605,81,84,60
0.37,2,2,82,39,605,93,65,51
0.34,2,2,87,39,469,78,81,58
0.3,2,2,91,19,469,60,63,49
0.27,4,5,98,49,470,43,47,42
0.27,4,5,99,49,470,38,42,39
0.27,4,5,81,59,470,44,47,35
0.27,4,5,63,39,470,51,62,34
0.27,4,5,55,59,470,56,61,32
0.27,4,5,101,59,470,39,41,40
0.27,4,4,87,69,470,47,52,40
0.27,4,4,72,69,470,49,51,34
0.27,4,4,97,39,470,43,46,41
0.27,4,4,70,59,470,50,53,34
0.27,4,4,67,59,470,48,55,33
0.27,4,4,100,29,470,41,47,42
0.27,4,4,72,69,470,46,51,33
0.27,2,5,71,39,470,52,56,36
0.27,2,5,70,49,470,50,52,34
0.3,2,2,95,19,470,60,63,51
0.28,1,4,111,29,470,45,47,48
0.22,3,2,85,79,470,21,15,20
0.27,2,4,84,29,470,47,49,38
0.3,2,4,84,39,470,68,48,37
0.31,1,5,106,39,470,64,60,56
0.27,3,4,70,69,470,51,55,35
0.27,2,4,84,49,470,43,47,36
0.27,2,5,95,29,470,46,49,42
0.27,4,5,88,49,470,42,46,37
0.27,3,4,83,59,470,48,53,39
0.31,2,4,74,39,872,73,70,48
0.31,2,5,77,49,872,67,65,46
0.31,3,5,74,69,872,70,67,46
0.31,2,2,88,39,605,68,66,51
0.31,3,5,78,59,872,70,68,48
0.31,2,5,97,49,872,66,61,53
0.31,2,5,78,39,872,72,69,49
0.31,2,5,82,19,872,72,69,51
0.31,2,5,76,19,872,71,70,48
0.31,2,5,84,39,872,71,68,51
0.31,2,2,86,39,872,71,68,51
0.31,2,5,78,19,872,72,68,49
0.3,2,5,88,39,605,72,68,51
0.31,3,5,71,59,872,73,68,46
0.31,2,5,73,39,872,72,69,47
0.3,2,5,88,39,872,70,65,51
0.31,2,5,86,19,872,72,67,52
0.31,3,2,68,39,872,68,65,43
0.31,2,5,86,29,872,70,66,51
0.31,2,5,85,29,872,70,67,51
0.31,2,5,87,29,872,70,65,51
0.31,3,5,76,59,872,68,66,46
0.31,3,5,78,69,872,68,66,47
0.31,2,5,84,49,872,69,66,50
0.31,2,5,87,29,872,69,65,51
0.31,2,5,81,39,872,68,65,48
0.31,2,5,83,39,872,68,65,49
0.3,2,2,88,39,605,68,65,51
0.31,2,5,88,39,872,68,65,51
0.31,2,5,88,29,872,68,65,51
0.31,2,5,78,39,872,69,65,47
0.31,2,5,82,19,872,71,64,49
0.31,3,5,73,79,872,67,65,44
0.31,2,5,86,39,872,67,65,50
0.31,3,5,78,69,872,68,64,51
0.31,2,5,96,49,872,68,64,54
0.31,2,5,91,49,872,66,63,51
0.31,2,5,84,39,872,68,63,51
0.31,3,5,81,79,872,70,63,48
0.31,2,5,86,29,872,66,64,49
0.31,2,5,88,29,605,68,64,49
0.31,2,5,88,29,872,66,64,50
0.31,3,5,84,69,872,66,63,48
0.31,3,5,84,69,872,66,63,48
0.31,2,5,92,19,872,66,62,51
0.31,2,5,85,39,872,66,62,48
0.3,2,2,85,39,872,68,62,48
0.31,3,5,95,59,872,64,62,52
0.31,3,5,86,69,872,68,61,49
0.31,2,5,94,39,872,64,61,51
0.31,2,5,97,39,872,64,60,52
0.31,3,5,94,59,872,64,60,51
0.41,4,7,92,19,873,106,108,78
0.41,4,7,88,39,873,108,112,78
0.39,4,6,71,49,873,105,109,68
0.41,1,5,102,19,873,105,110,83
0.41,1,5,106,29,873,101,104,82
0.3,2,6,89,39,873,66,59,49
0.42,3,2,80,79,873,117,112,77
0.38,2,7,75,49,873,101,104,67
0.36,2,7,89,39,873,84,89,64
0.33,2,5,84,29,873,77,81,57
0.33,2,5,87,29,873,77,80,58
0.4,2,2,77,29,873,111,109,73
0.4,2,2,86,49,873,105,109,75
0.4,2,2,77,29,873,113,110,74
0.3,2,1,62,79,873,68,70,41
0.3,2,1,86,29,873,62,64,48
0.3,2,1,81,29,873,63,67,47
0.3,2,1,73,79,873,65,67,44
0.3,2,1,72,39,873,68,65,43
0.3,2,1,81,39,873,61,65,46
0.3,2,1,66,59,873,68,77,45
0.3,2,1,68,69,873,68,70,44
0.3,2,1,85,39,873,62,66,48
0.3,2,2,88,39,605,68,69,46
0.3,2,1,77,49,873,66,69,47
0.3,2,1,81,59,873,60,64,45
0.38,1,5,30,89,873,115,118,54
0.32,3,4,89,79,874,68,64,51
0.46,4,4,93,59,874,118,123,87
0.43,2,7,94,49,874,110,113,82
0.31,2,1,90,39,874,62,65,50
0.31,2,1,91,49,874,61,65,50
0.31,3,1,76,69,874,67,70,47
0.31,3,1,84,59,874,64,68,49
0.38,2,4,83,39,874,98,65,69
0.37,2,4,82,39,874,96,97,67
0.39,2,2,86,29,874,99,102,71
0.38,2,2,78,39,874,101,104,68
0.37,2,2,83,49,874,94,91,65
0.37,3,6,92,59,874,89,86,66
0.37,3,6,84,69,874,97,93,67
0.37,2,2,78,39,605,95,92,51
0.37,3,2,91,39,874,95,92,69
0.37,3,2,87,69,874,96,93,68
0.37,3,2,72,69,874,99,93,62
0.37,3,2,90,59,874,93,89,67
0.37,1,2,105,29,874,90,86,72
0.37,3,2,95,59,874,89,86,67
0.39,4,7,89,29,875,98,101,72
0.41,2,6,78,39,875,110,113,74
0.41,2,6,85,49,875,104,107,74
0.5,2,5,88,49,605,140,65,96
0.36,2,5,78,49,875,91,93,51
0.39,2,5,76,49,875,104,106,69
0.41,2,5,91,19,875,105,111,78
0.34,2,4,80,29,875,83,87,58
0.34,2,4,71,49,875,83,85,54
0.3,0,6,92,39,605,69,75,56
0.32,4,6,80,69,876,72,76,52
0.37,2,5,84,39,605,68,94,65
0.37,3,4,72,59,876,92,97,61
0.37,2,5,78,39,876,96,101,66
0.37,2,4,80,39,876,95,98,66
0.39,2,4,70,39,876,109,110,69
0.39,4,4,85,69,876,95,100,69
0.37,2,5,81,39,876,91,95,64
0.37,3,5,78,69,876,90,94,62
0.32,2,4,88,19,876,75,74,56
0.32,2,4,87,29,876,72,71,54
0.37,2,7,73,79,876,96,98,63
0.37,2,7,82,39,876,95,98,67
0.41,2,2,86,29,876,111,112,78
0.41,1,2,106,39,876,105,100,82
0.41,4,2,101,39,876,105,102,80
0.41,3,2,94,69,876,108,103,78
0.41,2,2,96,39,876,108,103,79
0.41,2,2,92,39,876,109,105,78
0.41,2,2,80,49,876,109,107,73
0.41,3,2,88,69,876,111,109,78
0.41,2,2,97,29,876,113,106,82
0.3,2,2,94,29,876,68,108,80
0.41,3,2,68,89,876,114,108,69
0.41,3,2,77,79,876,114,110,74
0.41,3,2,73,59,876,116,112,73
0.41,3,2,85,79,876,106,102,73
0.3,2,2,97,39,605,104,103,51
0.41,3,2,82,79,876,109,104,73
0.41,2,3,66,29,876,124,112,72
0.41,3,3,81,69,876,116,111,77
0.3,2,2,75,39,876,116,112,51
0.41,3,3,68,69,876,113,109,69
0.41,3,3,81,49,876,114,110,76
0.41,3,3,97,59,876,108,105,80
0.41,2,3,87,49,876,111,107,77
0.41,3,3,87,29,876,111,108,77
0.41,2,3,96,49,876,104,101,77
0.41,3,3,97,59,876,106,103,79
0.41,3,3,89,59,876,108,104,76
0.41,2,3,78,39,876,114,109,74
0.41,2,3,94,29,876,111,107,80
0.41,3,3,80,69,876,111,108,74
0.41,3,3,91,59,876,108,105,77
0.41,3,3,88,59,876,109,105,76
0.41,2,3,91,49,876,109,106,78
0.3,2,3,95,59,605,109,106,51
0.41,3,3,91,59,876,108,104,77
0.41,2,3,95,29,876,106,103,78
0.41,3,3,87,59,876,104,102,73
0.41,3,3,92,79,876,108,102,77
0.4,3,7,77,59,877,105,110,71
0.4,2,7,91,49,877,102,104,75
0.3,2,4,88,49,605,103,105,76
0.4,2,4,96,39,877,68,101,51
0.4,3,4,81,79,877,97,102,68
0.4,2,7,92,49,877,100,104,75
0.4,2,7,89,49,877,100,105,74
0.4,2,4,81,29,877,106,109,73
0.4,2,7,76,29,877,110,113,73
0.4,3,4,71,69,877,107,111,69
0.4,3,4,75,59,877,109,112,72
0.4,1,7,100,29,877,101,104,79
0.4,2,7,90,39,877,101,106,75
0.4,3,7,74,79,877,106,110,70
0.4,2,4,90,39,877,103,105,75
0.5,1,2,101,79,877,128,130,96
0.3,1,4,99,39,877,68,65,75
0.42,2,5,92,29,877,110,114,81
0.4,2,4,75,49,877,108,109,71
0.36,2,1,90,20,877,88,91,67
0.31,2,4,73,29,877,74,70,48
0.31,2,4,89,49,877,66,63,50
0.31,2,4,86,29,877,67,65,50
0.31,2,4,88,19,605,67,65,51
0.3,2,4,64,39,877,68,65,51
0.3,4,6,91,69,878,68,69,52
0.31,4,1,76,39,878,72,75,50
0.31,2,6,80,49,878,73,71,51
0.31,2,6,75,39,878,71,68,47
0.3,4,7,100,69,878,59,58,51
0.39,3,2,92,59,878,103,98,74
0.44,4,3,100,69,878,116,111,86
0.41,2,4,87,29,878,113,109,78
0.41,4,2,99,39,878,104,100,78
0.41,4,2,99,49,878,104,102,79
0.3,2,2,85,49,878,90,86,63
0.36,3,5,93,59,878,88,83,65
0.3,3,6,86,59,878,67,63,49
0.3,3,6,91,59,878,63,60,49
0.3,3,6,95,69,878,63,60,51
0.3,4,6,101,29,878,65,60,54
0.3,2,6,88,29,878,65,61,49
0.3,2,6,87,29,878,65,63,49
0.3,4,6,102,49,878,62,58,53
0.3,4,6,102,29,878,61,59,53
0.3,2,6,92,9,878,62,59,49
0.3,2,6,98,19,878,61,58,51
0.3,3,6,93,69,878,60,57,48
0.3,3,6,90,59,878,60,57,47
0.3,3,6,98,59,878,56,53,48
0.3,4,6,101,79,878,56,53,49
0.3,4,6,101,69,878,59,53,50
0.3,2,6,98,39,878,58,55,49
0.3,3,6,81,89,878,60,57,43
0.3,3,6,88,69,878,60,57,46
0.3,3,6,94,79,878,57,52,46
0.3,3,7,76,59,878,69,65,46
0.3,3,7,74,59,878,67,66,45
0.3,3,7,80,39,878,68,63,46
0.3,2,7,77,49,878,66,63,45
0.3,2,7,79,39,878,66,63,51
0.3,2,7,74,49,878,66,64,44
0.3,3,7,80,69,878,66,62,46
0.3,3,7,78,79,878,63,61,44
0.3,2,7,83,29,878,63,61,46
0.3,2,2,97,29,878,63,61,52
0.3,2,7,83,39,878,65,62,47
0.3,4,7,103,39,878,65,60,55
0.3,2,7,98,49,878,63,59,52
0.3,3,7,81,59,878,65,59,45
0.3,2,7,88,49,878,63,60,48
0.3,3,7,81,49,878,64,60,45
0.3,2,7,83,49,878,64,60,46
0.3,3,7,90,69,878,62,59,48
0.3,1,7,106,39,878,60,58,54
0.3,2,7,95,49,878,63,57,50
0.3,3,7,94,59,878,60,58,49
0.3,1,7,104,49,878,61,57,53
0.3,2,7,95,49,878,60,57,49
0.3,3,7,88,59,878,60,57,46
0.3,3,7,91,69,878,60,56,47
0.3,3,7,88,79,878,64,56,47
0.3,3,7,87,69,878,59,56,45
0.3,3,7,94,59,878,59,56,48
0.3,3,7,96,79,878,59,56,49
0.3,3,7,95,39,878,62,55,49
0.3,4,7,103,19,878,57,56,51
0.3,3,7,84,79,878,58,55,43
0.3,4,7,100,49,878,58,55,50
0.3,3,7,97,29,878,59,55,49
0.3,4,7,100,49,878,59,54,50
0.3,1,7,106,49,878,57,55,52
0.3,3,7,86,69,878,57,53,43
0.3,3,7,89,69,878,58,54,45
0.3,2,7,88,39,878,58,54,51
0.3,4,7,99,39,878,54,51,47
0.3,2,6,85,49,878,65,62,48
0.3,1,6,108,49,878,58,54,53
0.39,3,2,77,59,878,104,101,68
0.3,2,7,90,29,878,64,60,49
0.4,4,5,88,79,879,98,100,71
0.34,3,1,73,59,879,78,83,53
0.31,3,4,94,79,879,64,60,51
0.38,2,7,88,49,879,95,97,70
0.38,2,7,68,39,879,103,107,65
0.32,2,6,85,29,879,69,72,52
0.38,2,4,66,49,879,103,106,65
0.31,2,5,62,49,879,81,76,47
0.35,3,5,72,69,879,88,85,56
0.35,3,5,77,49,879,89,86,59
0.31,2,5,62,39,879,76,71,44
0.3,2,5,88,39,605,70,66,51
0.3,2,2,88,39,605,70,65,41
0.43,2,4,80,49,880,114,119,78
0.33,2,6,87,29,880,75,79,57
0.33,2,6,94,19,880,75,78,60
0.33,2,6,93,19,880,74,77,59
0.33,2,6,92,19,880,75,78,59
0.33,2,6,88,29,880,75,78,57
0.33,2,6,74,49,880,82,84,55
0.33,2,2,88,9,880,68,82,51
0.33,2,6,85,29,880,73,77,55
0.33,2,6,87,19,880,73,77,56
0.34,3,5,60,79,880,91,87,52
0.34,3,5,80,69,880,84,80,57
0.34,3,7,95,69,880,78,74,60
0.34,3,7,82,59,880,81,77,56
0.34,2,7,86,19,880,80,78,58
0.34,2,7,90,29,880,80,79,60
0.34,4,4,99,49,880,76,71,60
0.34,3,4,72,89,880,84,79,53
0.34,2,5,78,49,880,81,79,55
0.34,2,5,93,29,880,82,79,62
0.34,2,5,97,29,880,79,77,62
0.34,3,5,75,79,880,81,77,53
0.34,2,5,89,29,880,82,78,60
0.34,2,5,89,39,880,82,78,60
0.34,3,5,80,69,880,83,78,56
0.34,2,5,84,49,880,84,78,58
0.23,4,4,89,59,373,22,25,25
0.23,4,4,58,89,373,35,37,20
0.3,2,4,94,9,373,59,63,50
0.24,1,4,76,110,373,27,31,23
0.26,1,4,93,39,373,37,41,36
0.24,1,4,51,89,373,40,45,21
0.23,1,4,111,69,373,15,17,29
0.28,1,2,94,79,373,43,46,40
0.3,1,2,88,39,374,62,67,55
0.3,1,2,102,39,374,68,68,57
0.32,4,2,84,59,374,67,71,51
0.32,4,2,98,59,374,63,66,54
0.32,1,3,99,59,374,65,72,57
0.23,2,2,80,39,375,28,31,25
0.28,1,7,52,79,375,58,64,32
0.28,2,2,82,39,605,52,54,40
0.23,1,4,100,59,376,17,19,26
0.26,2,2,86,29,377,39,42,34
0.27,1,4,43,107,377,55,59,26
0.31,1,2,111,29,377,58,60,56
0.23,4,7,88,29,378,24,25,25
0.24,4,4,69,49,378,39,41,27
0.23,4,4,64,113,378,26,27,17
0.23,4,4,72,99,378,24,29,20
0.24,1,5,98,69,378,27,32,32
0.3,1,3,107,39,378,55,58,53
0.3,1,3,100,29,378,57,60,51
0.3,2,3,88,39,605,68,65,51
0.3,4,5,87,49,379,47,50,51
0.31,2,3,78,39,379,70,74,50
0.24,4,7,89,69,471,26,31,28
0.29,4,5,87,29,471,56,59,45
0.29,4,5,85,39,471,58,61,45
0.29,4,5,88,29,471,55,58,44
0.29,4,5,93,39,471,52,55,45
0.3,4,2,71,89,471,62,65,42
0.3,2,2,78,39,605,68,74,51
0.24,1,7,108,89,471,22,23,32
0.31,4,5,56,99,471,71,72,40
0.32,3,5,95,59,471,64,66,53
0.36,4,3,92,59,471,85,87,65
0.32,2,4,89,49,471,68,73,54
0.32,2,4,91,39,471,68,71,54
0.31,3,2,95,59,471,63,66,53
0.31,3,5,80,69,471,67,71,49
0.23,4,7,76,69,472,28,29,23
0.23,4,7,99,39,472,24,26,30
0.23,4,7,53,99,472,35,37,18
0.23,4,6,87,59,472,25,28,26
0.23,4,6,82,79,472,26,27,24
0.23,4,6,81,59,472,25,26,23
0.23,4,6,94,59,472,27,31,30
0.23,4,6,86,69,472,20,21,22
0.23,4,6,73,29,472,32,33,24
0.23,1,7,113,29,472,16,20,31
0.23,2,6,71,115,472,68,26,51
0.23,1,6,112,49,472,18,20,31
0.25,2,5,78,29,472,42,40,31
0.35,2,2,81,19,472,82,87,59
0.35,1,2,104,39,472,81,84,68
0.34,2,5,89,39,880,78,76,58
0.34,2,5,94,19,880,79,77,61
0.34,3,5,97,59,880,77,75,61
0.34,3,5,91,49,880,79,75,59
0.34,3,5,94,69,880,79,75,60
0.46,3,3,71,99,880,126,121,78
0.34,3,5,94,59,880,80,77,61
0.34,2,7,98,29,880,79,75,62
0.34,2,4,88,49,881,80,75,58
0.34,2,5,84,29,881,85,79,59
0.34,3,5,61,69,881,90,86,52
0.4,4,5,84,69,881,101,106,72
0.35,2,7,81,39,881,85,91,61
0.46,2,3,82,39,881,128,131,87
0.4,4,7,65,49,882,114,116,70
0.31,3,6,95,59,882,61,62,51
0.38,2,4,88,49,882,100,101,72
0.35,2,7,84,39,882,86,88,62
0.3,2,2,88,39,882,68,70,52
0.38,2,4,88,29,882,95,99,70
0.3,2,3,88,79,882,68,65,80
0.3,2,2,88,99,882,68,65,51
0.42,4,2,99,39,882,110,106,82
0.42,2,2,98,29,882,112,108,83
0.42,3,2,84,89,882,113,110,77
0.42,3,2,95,59,882,110,106,80
0.4,4,4,103,29,882,102,98,79
0.4,4,2,101,59,882,103,100,79
0.4,3,2,97,59,882,103,100,77
0.4,1,2,104,39,882,99,94,77
0.4,2,2,89,49,882,100,96,71
0.4,4,2,99,59,882,100,97,76
0.4,3,2,82,59,882,112,108,75
0.4,3,2,76,99,882,107,103,69
0.4,1,2,106,39,882,105,101,82
0.4,3,2,78,69,882,105,102,69
0.4,3,2,85,79,882,103,99,71
0.4,4,2,101,39,882,105,99,79
0.4,3,2,97,69,882,103,100,77
0.4,4,2,100,39,882,105,100,79
0.4,4,2,103,39,605,68,101,80
0.4,3,2,88,89,882,102,98,72
0.4,4,2,103,29,882,102,98,79
0.4,1,2,107,29,882,103,98,81
0.4,1,2,110,39,882,100,97,81
0.4,4,2,100,59,882,101,97,77
0.4,3,2,90,99,882,100,97,72
0.4,1,2,105,39,882,100,97,79
0.4,1,2,105,49,882,100,97,79
0.4,1,2,107,59,882,98,94,78
0.4,4,2,103,59,882,98,96,77
0.4,2,2,98,49,882,99,96,75
0.4,4,2,100,39,882,100,96,76
0.4,1,2,104,49,882,100,96,78
0.3,3,7,63,69,882,73,69,43
0.42,2,3,95,29,882,110,109,81
0.4,3,2,83,79,882,108,101,72
0.39,4,4,65,39,883,111,116,69
0.38,4,4,95,49,883,102,95,74
0.44,2,2,92,49,883,117,120,85
0.4,2,7,82,9,883,104,112,74
0.32,2,7,79,29,883,72,77,52
0.32,2,1,91,19,883,70,71,55
0.4,1,4,98,99,883,96,99,75
0.42,3,5,87,59,884,107,111,77
0.42,2,6,70,49,884,116,119,74
0.42,2,6,95,29,884,108,111,81
0.42,4,5,85,69,884,106,113,76
0.42,2,6,92,49,884,110,114,81
0.36,2,6,89,39,884,89,91,66
0.42,2,6,93,49,884,108,111,80
0.42,2,6,88,29,884,111,119,81
0.31,2,6,86,39,884,64,68,50
0.31,2,6,78,49,884,69,70,48
0.47,2,5,89,19,884,130,134,92
0.47,2,5,89,9,884,130,133,92
0.47,2,5,89,19,884,129,131,91
0.38,2,2,86,29,884,98,100,70
0.38,2,2,81,49,884,98,101,68
0.4,3,2,77,79,884,109,105,71
0.35,4,4,67,78,885,85,90,54
0.34,2,7,80,39,885,81,83,57
0.3,2,4,79,49,885,65,68,47
0.3,2,4,76,39,885,68,70,47
0.3,2,4,75,39,885,69,72,48
0.51,2,3,89,39,885,141,145,99
0.42,2,2,85,29,885,115,116,80
0.3,2,2,88,39,886,68,72,51
0.32,4,6,83,39,886,69,71,51
0.32,4,6,62,69,886,76,78,46
0.32,4,6,83,49,886,69,72,51
0.32,4,6,90,29,886,70,74,55
0.3,4,2,39,39,886,108,117,51
0.33,4,4,51,99,886,80,88,45
0.3,4,1,92,39,886,59,62,49
0.3,4,1,88,59,886,59,61,47
0.3,4,1,88,29,886,64,66,50
0.3,4,1,94,29,886,61,63,51
0.3,4,1,89,49,886,57,61,47
0.3,4,1,93,39,886,58,61,49
0.39,2,7,89,39,886,98,101,72
0.37,2,4,84,26,886,92,94,66
0.39,2,2,86,39,886,101,103,72
0.3,2,1,86,19,886,65,67,50
0.3,2,1,88,59,886,56,61,46
0.3,2,1,79,59,886,63,67,46
0.3,2,1,86,59,886,58,61,46
0.3,2,1,86,39,886,60,63,47
0.3,2,1,92,39,886,57,61,48
0.3,2,1,91,49,886,56,60,47
0.3,2,1,89,49,886,60,62,48
0.3,2,1,85,49,886,59,62,51
0.3,2,1,82,39,886,68,67,48
0.3,2,1,91,29,886,61,65,50
0.3,2,1,91,49,886,60,62,49
0.3,2,1,85,59,886,61,63,47
0.3,2,1,89,19,886,68,66,50
0.3,2,1,86,19,886,65,68,50
0.3,2,1,90,39,886,62,65,50
0.3,2,1,92,19,886,64,67,52
0.3,2,1,82,39,886,63,65,47
0.3,2,1,77,39,886,64,68,46
0.3,2,1,84,59,886,59,63,46
0.3,2,1,86,29,886,63,66,49
0.3,2,1,90,49,886,61,63,49
0.3,2,1,87,49,886,60,64,48
0.3,2,1,93,19,886,62,64,51
0.3,2,1,94,49,886,56,59,48
0.3,2,1,89,49,886,58,61,47
0.3,2,1,81,39,886,64,66,47
0.3,2,1,89,29,886,63,66,50
0.3,2,1,89,29,886,62,66,50
0.3,2,1,88,39,886,62,64,49
0.3,2,1,91,9,886,65,67,52
0.3,2,1,92,59,886,56,59,47
0.3,2,1,86,39,886,62,64,48
0.3,2,1,91,29,886,60,62,49
0.3,2,1,90,9,886,65,69,52
0.38,1,1,34,69,886,113,118,55
0.42,2,2,84,39,886,114,112,78
0.3,3,0,81,39,886,68,149,100
0.36,2,7,88,19,887,87,91,65
0.35,2,6,80,39,887,86,88,60
0.35,2,6,78,39,887,87,90,60
0.35,2,6,85,39,887,85,88,62
0.35,2,1,89,19,887,86,90,65
0.3,2,2,86,39,605,68,116,81
0.37,3,5,78,69,888,96,91,63
0.3,4,2,88,39,605,98,100,76
0.36,2,7,86,29,888,88,93,65
0.45,2,4,88,19,888,123,126,87
0.31,2,1,76,39,888,74,76,51
0.41,4,7,59,79,889,115,118,68
0.41,4,5,93,79,889,103,106,77
0.41,4,4,97,49,889,101,105,78
0.41,4,4,89,79,889,103,106,75
0.39,2,4,67,49,889,109,111,68
0.39,4,5,81,89,889,97,101,68
0.39,4,5,69,89,889,103,107,66
0.39,3,5,82,59,889,99,104,70
0.39,3,5,93,79,889,95,98,72
0.41,2,5,88,39,889,109,113,51
0.37,1,4,96,113,889,82,85,65
0.38,2,5,80,49,889,98,95,66
0.31,4,6,80,59,890,66,69,48
0.4,2,2,88,39,890,68,114,76
0.43,2,1,92,39,890,115,118,84
0.35,2,4,76,49,890,88,92,60
0.43,4,4,81,39,890,116,119,79
0.32,2,7,91,29,890,68,71,54
0.32,2,6,81,49,890,73,76,53
0.31,2,6,85,39,890,69,72,52
0.4,2,5,85,49,890,103,106,73
0.4,2,5,89,9,890,108,111,78
0.4,2,4,88,39,890,104,106,75
0.38,4,4,98,39,891,92,94,72
0.31,2,1,88,39,605,71,74,51
0.33,2,7,86,39,891,75,77,56
0.32,3,1,62,79,891,76,78,46
0.32,3,1,78,69,891,69,72,49
0.4,1,5,103,29,891,97,100,78
0.41,2,6,88,24,891,108,111,78
0.3,2,2,90,49,605,68,108,51
0.4,2,5,90,19,891,104,107,76
0.3,2,4,88,29,891,100,104,51
0.3,2,2,88,39,891,127,123,81
0.31,2,1,82,29,891,66,69,49
0.31,2,1,82,29,605,68,71,50
0.31,2,1,90,29,891,66,71,53
0.31,2,1,87,29,891,66,69,51
0.31,2,1,84,39,891,69,73,52
0.31,2,1,78,39,891,69,72,49
0.31,2,1,81,19,891,69,71,50
0.31,2,1,82,39,605,69,65,51
0.31,2,1,94,9,891,67,70,55
0.31,2,1,86,39,891,68,65,51
0.3,2,2,87,19,891,66,68,51
0.31,2,1,86,29,891,66,70,51
0.31,2,1,86,19,891,67,69,51
0.31,2,1,87,19,891,66,69,51
0.31,2,1,78,49,891,71,73,50
0.31,2,1,85,39,891,65,69,50
0.31,2,1,88,39,891,68,65,52
0.31,2,1,85,29,891,67,70,51
0.31,2,1,84,29,891,68,70,51
0.31,2,1,81,39,891,69,71,50
0.31,2,1,89,19,891,67,68,52
0.31,2,1,81,49,891,70,73,51
0.31,2,1,89,19,891,69,72,54
0.31,2,1,70,69,891,68,71,45
0.31,2,1,87,9,891,67,70,52
0.31,2,1,85,19,891,69,71,52
0.31,2,1,89,19,891,66,69,52
0.31,2,1,78,49,891,67,70,48
